"practice","period","total_scripts","total_quantity","high_dose_scripts","high_dose_quantity","hd_script_ratio","hd_quantity_ratio"
"Y02900",2018-04-01,13,304,2,32,0.153846153846154,0.105263157894737
"Y02900",2018-05-01,7,164,1,16,0.142857142857143,0.0975609756097561
"Y02900",2018-06-01,14,279,1,16,0.0714285714285714,0.0573476702508961
"Y02900",2018-08-01,10,220,3,40,0.3,0.181818181818182
"Y02900",2018-09-01,7,160,1,16,0.142857142857143,0.1
"Y02900",2018-10-01,10,248,2,32,0.2,0.129032258064516
"Y02900",2018-11-01,10,244,1,16,0.1,0.0655737704918033
"Y02906",2018-02-01,1,24,0,0,0,0
"Y02906",2018-03-01,1,24,0,0,0,0
"Y02906",2018-04-01,1,32,0,0,0,0
"Y02906",2018-05-01,2,48,0,0,0,0
"Y02906",2018-08-01,2,72,0,0,0,0
"Y02906",2018-11-01,2,28,1,4,0.5,0.142857142857143
"Y02928",2018-01-01,7,184,1,4,0.142857142857143,0.0217391304347826
"Y02928",2018-02-01,4,120,0,0,0,0
"Y02928",2018-03-01,4,96,0,0,0,0
"Y02928",2018-04-01,7,200,0,0,0,0
"Y02928",2018-05-01,3,50,0,0,0,0
"Y02928",2018-06-01,4,86,0,0,0,0
"Y02928",2018-08-01,7,166,1,8,0.142857142857143,0.0481927710843374
"Y02928",2018-09-01,4,114,0,0,0,0
"Y02928",2018-10-01,5,164,0,0,0,0
"Y02928",2018-11-01,12,348,0,0,0,0
"Y02933",2018-01-01,14,366,1,8,0.0714285714285714,0.0218579234972678
"Y02933",2018-02-01,10,268,1,8,0.1,0.0298507462686567
"Y02933",2018-03-01,10,268,1,8,0.1,0.0298507462686567
"Y02933",2018-04-01,11,308,1,8,0.0909090909090909,0.025974025974026
"Y02933",2018-05-01,12,332,1,8,0.0833333333333333,0.0240963855421687
"Y02933",2018-06-01,15,348,1,8,0.0666666666666667,0.0229885057471264
"Y02933",2018-08-01,11,312,1,8,0.0909090909090909,0.0256410256410256
"Y02933",2018-09-01,10,288,1,8,0.1,0.0277777777777778
"Y02933",2018-10-01,15,428,1,8,0.0666666666666667,0.0186915887850467
"Y02933",2018-11-01,13,340,1,8,0.0769230769230769,0.0235294117647059
"Y02936",2018-01-01,2,64,0,0,0,0
"Y02936",2018-02-01,5,188,0,0,0,0
"Y02936",2018-03-01,4,100,0,0,0,0
"Y02936",2018-04-01,4,176,0,0,0,0
"Y02936",2018-05-01,5,120,0,0,0,0
"Y02936",2018-06-01,4,100,0,0,0,0
"Y02936",2018-08-01,5,208,0,0,0,0
"Y02936",2018-09-01,2,36,0,0,0,0
"Y02936",2018-10-01,1,32,0,0,0,0
"Y02936",2018-11-01,2,128,0,0,0,0
"Y02946",2018-01-01,7,128,1,4,0.142857142857143,0.03125
"Y02946",2018-02-01,5,88,2,12,0.4,0.136363636363636
"Y02946",2018-03-01,6,124,2,8,0.333333333333333,0.0645161290322581
"Y02946",2018-04-01,6,96,2,8,0.333333333333333,0.0833333333333333
"Y02946",2018-05-01,3,72,0,0,0,0
"Y02946",2018-06-01,4,128,0,0,0,0
"Y02946",2018-08-01,4,100,0,0,0,0
"Y02946",2018-09-01,3,112,0,0,0,0
"Y02946",2018-10-01,4,128,0,0,0,0
"Y02946",2018-11-01,2,72,0,0,0,0
"Y02960",2018-02-01,4,20,0,0,0,0
"Y02960",2018-03-01,3,15,0,0,0,0
"Y02960",2018-04-01,4,43,0,0,0,0
"Y02960",2018-05-01,4,43,0,0,0,0
"Y02960",2018-06-01,5,44,0,0,0,0
"Y02960",2018-08-01,3,34,0,0,0,0
"Y02960",2018-09-01,7,54,0,0,0,0
"Y02960",2018-10-01,3,33,1,4,0.333333333333333,0.121212121212121
"Y02960",2018-11-01,10,168,0,0,0,0
"Y02961",2018-03-01,2,64,0,0,0,0
"Y02961",2018-04-01,1,32,0,0,0,0
"Y02961",2018-05-01,1,32,0,0,0,0
"Y02961",2018-06-01,1,32,0,0,0,0
"Y02961",2018-08-01,1,32,0,0,0,0
"Y02961",2018-09-01,1,32,0,0,0,0
"Y02961",2018-10-01,2,64,0,0,0,0
"Y02961",2018-11-01,1,32,0,0,0,0
"Y02962",2018-01-01,1,24,0,0,0,0
"Y02962",2018-02-01,1,24,0,0,0,0
"Y02962",2018-04-01,1,24,0,0,0,0
"Y02962",2018-05-01,1,6,0,0,0,0
"Y02962",2018-06-01,1,6,0,0,0,0
"Y02962",2018-08-01,1,36,0,0,0,0
"Y02962",2018-09-01,2,60,0,0,0,0
"Y02962",2018-11-01,1,36,0,0,0,0
"Y02973",2018-01-01,8,176,0,0,0,0
"Y02973",2018-02-01,10,228,0,0,0,0
"Y02973",2018-03-01,7,144,0,0,0,0
"Y02973",2018-04-01,7,144,0,0,0,0
"Y02973",2018-05-01,7,164,0,0,0,0
"Y02973",2018-06-01,9,188,0,0,0,0
"Y02973",2018-08-01,8,180,0,0,0,0
"Y02973",2018-09-01,12,264,0,0,0,0
"Y02973",2018-10-01,9,216,0,0,0,0
"Y02973",2018-11-01,11,272,0,0,0,0
"Y02974",2018-01-01,3,72,1,24,0.333333333333333,0.333333333333333
"Y02974",2018-02-01,4,64,1,8,0.25,0.125
"Y02974",2018-03-01,2,48,0,0,0,0
"Y02974",2018-04-01,2,48,0,0,0,0
"Y02974",2018-05-01,1,24,0,0,0,0
"Y02974",2018-06-01,2,40,0,0,0,0
"Y02974",2018-08-01,5,56,2,16,0.4,0.285714285714286
"Y02974",2018-09-01,4,64,2,32,0.5,0.5
"Y02974",2018-10-01,2,48,0,0,0,0
"Y02974",2018-11-01,3,72,1,24,0.333333333333333,0.333333333333333
"Y02986",2018-10-01,1,20,0,0,0,0
"Y02987",2018-01-01,16,468,0,0,0,0
"Y02987",2018-02-01,15,444,0,0,0,0
"Y02987",2018-03-01,18,468,0,0,0,0
"Y02987",2018-04-01,17,404,0,0,0,0
"Y02987",2018-05-01,15,380,0,0,0,0
"Y02987",2018-06-01,16,376,0,0,0,0
"Y02987",2018-08-01,10,316,0,0,0,0
"Y02987",2018-09-01,13,328,0,0,0,0
"Y02987",2018-10-01,11,232,0,0,0,0
"Y02987",2018-11-01,14,380,0,0,0,0
"Y02994",2018-06-01,1,16,0,0,0,0
"Y03023",2018-01-01,13,216,3,20,0.230769230769231,0.0925925925925926
"Y03023",2018-02-01,10,164,4,28,0.4,0.170731707317073
"Y03023",2018-03-01,13,264,2,12,0.153846153846154,0.0454545454545455
"Y03023",2018-04-01,11,180,3,12,0.272727272727273,0.0666666666666667
"Y03023",2018-05-01,12,236,4,28,0.333333333333333,0.11864406779661
"Y03023",2018-06-01,12,232,2,16,0.166666666666667,0.0689655172413793
"Y03023",2018-08-01,11,196,2,12,0.181818181818182,0.0612244897959184
"Y03023",2018-09-01,14,240,3,16,0.214285714285714,0.0666666666666667
"Y03023",2018-10-01,11,154,3,24,0.272727272727273,0.155844155844156
"Y03023",2018-11-01,16,324,2,12,0.125,0.037037037037037
"Y03035",2018-01-01,28,719,0,0,0,0
"Y03035",2018-02-01,11,284,2,24,0.181818181818182,0.0845070422535211
"Y03035",2018-03-01,18,518,0,0,0,0
"Y03035",2018-04-01,14,436,0,0,0,0
"Y03035",2018-05-01,22,774,1,12,0.0454545454545455,0.0155038759689922
"Y03035",2018-06-01,19,630,0,0,0,0
"Y03035",2018-08-01,11,408,0,0,0,0
"Y03035",2018-09-01,8,232,0,0,0,0
"Y03035",2018-10-01,16,662,1,12,0.0625,0.0181268882175227
"Y03035",2018-11-01,8,290,0,0,0,0
"Y03047",2018-06-01,2,64,0,0,0,0
"Y03049",2018-01-01,2,40,0,0,0,0
"Y03049",2018-02-01,3,72,0,0,0,0
"Y03049",2018-03-01,11,220,0,0,0,0
"Y03049",2018-04-01,12,200,0,0,0,0
"Y03049",2018-05-01,7,156,0,0,0,0
"Y03049",2018-06-01,7,116,0,0,0,0
"Y03049",2018-08-01,5,76,0,0,0,0
"Y03049",2018-09-01,8,192,0,0,0,0
"Y03049",2018-10-01,11,216,0,0,0,0
"Y03049",2018-11-01,9,184,0,0,0,0
"Y03051",2018-01-01,2,48,0,0,0,0
"Y03051",2018-02-01,1,24,0,0,0,0
"Y03051",2018-03-01,2,40,0,0,0,0
"Y03051",2018-04-01,1,24,0,0,0,0
"Y03051",2018-05-01,3,48,0,0,0,0
"Y03051",2018-06-01,2,40,0,0,0,0
"Y03051",2018-08-01,1,24,0,0,0,0
"Y03051",2018-09-01,2,24,0,0,0,0
"Y03051",2018-10-01,2,40,0,0,0,0
"Y03051",2018-11-01,2,32,0,0,0,0
"Y03052",2018-01-01,23,588,1,4,0.0434782608695652,0.00680272108843537
"Y03052",2018-02-01,20,488,0,0,0,0
"Y03052",2018-03-01,26,700,2,8,0.0769230769230769,0.0114285714285714
"Y03052",2018-04-01,21,512,1,4,0.0476190476190476,0.0078125
"Y03052",2018-05-01,24,592,1,4,0.0416666666666667,0.00675675675675676
"Y03052",2018-06-01,27,676,1,4,0.037037037037037,0.00591715976331361
"Y03052",2018-08-01,23,552,1,4,0.0434782608695652,0.0072463768115942
"Y03052",2018-09-01,23,540,1,4,0.0434782608695652,0.00740740740740741
"Y03052",2018-10-01,23,540,1,4,0.0434782608695652,0.00740740740740741
"Y03052",2018-11-01,6,116,1,4,0.166666666666667,0.0344827586206897
"Y03063",2018-01-01,1,48,0,0,0,0
"Y03063",2018-02-01,1,24,0,0,0,0
"Y03063",2018-03-01,1,48,0,0,0,0
"Y03063",2018-04-01,1,28,0,0,0,0
"Y03063",2018-05-01,1,28,0,0,0,0
"Y03063",2018-06-01,3,108,0,0,0,0
"Y03063",2018-08-01,4,140,0,0,0,0
"Y03063",2018-09-01,2,68,0,0,0,0
"Y03063",2018-10-01,3,108,0,0,0,0
"Y03063",2018-11-01,4,140,0,0,0,0
"Y03077",2018-04-01,1,2,0,0,0,0
"Y03079",2018-01-01,18,448,0,0,0,0
"Y03079",2018-02-01,21,488,0,0,0,0
"Y03079",2018-03-01,27,636,0,0,0,0
"Y03079",2018-04-01,20,480,0,0,0,0
"Y03079",2018-05-01,29,680,0,0,0,0
"Y03079",2018-06-01,18,472,0,0,0,0
"Y03079",2018-08-01,28,736,0,0,0,0
"Y03079",2018-09-01,22,548,0,0,0,0
"Y03079",2018-10-01,24,592,0,0,0,0
"Y03079",2018-11-01,18,460,0,0,0,0
"Y03082",2018-04-01,1,24,0,0,0,0
"Y03082",2018-08-01,1,24,0,0,0,0
"Y03090",2018-01-01,8,605,0,0,0,0
"Y03090",2018-02-01,9,760,1,24,0.111111111111111,0.0315789473684211
"Y03090",2018-03-01,7,549,0,0,0,0
"Y03090",2018-04-01,6,492,0,0,0,0
"Y03090",2018-05-01,11,987,1,24,0.0909090909090909,0.0243161094224924
"Y03090",2018-06-01,6,514,0,0,0,0
"Y03090",2018-08-01,5,510,0,0,0,0
"Y03090",2018-09-01,10,811,1,24,0.1,0.0295930949445129
"Y03090",2018-10-01,10,786,0,0,0,0
"Y03090",2018-11-01,6,648,0,0,0,0
"Y03091",2018-04-01,1,3,0,0,0,0
"Y03110",2018-05-01,1,120,1,120,1,1
"Y03112",2018-01-01,8,192,0,0,0,0
"Y03112",2018-02-01,7,164,0,0,0,0
"Y03112",2018-03-01,7,156,0,0,0,0
"Y03112",2018-04-01,6,120,0,0,0,0
"Y03112",2018-05-01,12,325,0,0,0,0
"Y03112",2018-06-01,8,168,0,0,0,0
"Y03112",2018-08-01,14,352,0,0,0,0
"Y03112",2018-09-01,15,348,0,0,0,0
"Y03112",2018-10-01,15,496,0,0,0,0
"Y03112",2018-11-01,9,200,0,0,0,0
"Y03114",2018-06-01,3,72,0,0,0,0
"Y03114",2018-09-01,2,20,0,0,0,0
"Y03124",2018-01-01,19,728,0,0,0,0
"Y03124",2018-02-01,18,628,0,0,0,0
"Y03124",2018-03-01,13,452,0,0,0,0
"Y03124",2018-04-01,14,496,0,0,0,0
"Y03124",2018-05-01,23,792,1,30,0.0434782608695652,0.0378787878787879
"Y03124",2018-06-01,17,628,0,0,0,0
"Y03124",2018-08-01,14,447,0,0,0,0
"Y03124",2018-09-01,21,776,0,0,0,0
"Y03124",2018-10-01,21,648,0,0,0,0
"Y03124",2018-11-01,25,878,0,0,0,0
"Y03125",2018-01-01,40,1798,0,0,0,0
"Y03125",2018-02-01,32,1270,2,36,0.0625,0.0283464566929134
"Y03125",2018-03-01,46,1902,2,16,0.0434782608695652,0.00841219768664564
"Y03125",2018-04-01,45,1912,0,0,0,0
"Y03125",2018-05-01,56,2666,0,0,0,0
"Y03125",2018-06-01,43,1836,0,0,0,0
"Y03125",2018-08-01,31,1328,0,0,0,0
"Y03125",2018-09-01,10,354,1,10,0.1,0.0282485875706215
"Y03125",2018-10-01,7,304,0,0,0,0
"Y03132",2018-01-01,9,390,0,0,0,0
"Y03132",2018-02-01,3,148,0,0,0,0
"Y03132",2018-03-01,4,164,0,0,0,0
"Y03132",2018-04-01,5,156,0,0,0,0
"Y03132",2018-05-01,4,86,0,0,0,0
"Y03132",2018-06-01,5,133,0,0,0,0
"Y03132",2018-08-01,4,204,0,0,0,0
"Y03132",2018-09-01,6,288,0,0,0,0
"Y03132",2018-10-01,8,336,0,0,0,0
"Y03132",2018-11-01,4,122,0,0,0,0
"Y03135",2018-01-01,15,224,1,4,0.0666666666666667,0.0178571428571429
"Y03135",2018-02-01,10,160,1,4,0.1,0.025
"Y03135",2018-03-01,13,320,1,4,0.0769230769230769,0.0125
"Y03135",2018-04-01,12,212,1,4,0.0833333333333333,0.0188679245283019
"Y03135",2018-05-01,13,192,1,4,0.0769230769230769,0.0208333333333333
"Y03135",2018-06-01,19,328,1,4,0.0526315789473684,0.0121951219512195
"Y03135",2018-08-01,11,318,1,4,0.0909090909090909,0.0125786163522013
"Y03135",2018-09-01,14,208,1,4,0.0714285714285714,0.0192307692307692
"Y03135",2018-10-01,14,256,1,4,0.0714285714285714,0.015625
"Y03135",2018-11-01,12,224,1,4,0.0833333333333333,0.0178571428571429
"Y03218",2018-05-01,1,8,0,0,0,0
"Y03222",2018-01-01,13,268,2,16,0.153846153846154,0.0597014925373134
"Y03222",2018-02-01,10,232,0,0,0,0
"Y03222",2018-03-01,15,344,0,0,0,0
"Y03222",2018-04-01,15,348,0,0,0,0
"Y03222",2018-05-01,15,368,0,0,0,0
"Y03222",2018-06-01,12,304,0,0,0,0
"Y03222",2018-08-01,13,312,0,0,0,0
"Y03222",2018-09-01,11,272,0,0,0,0
"Y03222",2018-10-01,10,224,0,0,0,0
"Y03222",2018-11-01,11,260,0,0,0,0
"Y03244",2018-01-01,2,48,0,0,0,0
"Y03244",2018-02-01,1,84,1,84,1,1
"Y03244",2018-03-01,2,101,0,0,0,0
"Y03244",2018-05-01,2,140,0,0,0,0
"Y03244",2018-06-01,2,48,1,12,0.5,0.25
"Y03244",2018-08-01,1,30,0,0,0,0
"Y03244",2018-09-01,1,30,0,0,0,0
"Y03244",2018-10-01,1,60,0,0,0,0
"Y03244",2018-11-01,1,60,0,0,0,0
"Y03291",2018-04-01,1,32,0,0,0,0
"Y03291",2018-09-01,1,5,0,0,0,0
"Y03291",2018-10-01,2,37,0,0,0,0
"Y03296",2018-01-01,4,68,1,8,0.25,0.117647058823529
"Y03296",2018-02-01,4,60,1,8,0.25,0.133333333333333
"Y03296",2018-03-01,4,48,1,8,0.25,0.166666666666667
"Y03296",2018-04-01,3,40,1,8,0.333333333333333,0.2
"Y03296",2018-05-01,3,72,0,0,0,0
"Y03296",2018-06-01,2,64,0,0,0,0
"Y03296",2018-08-01,2,64,0,0,0,0
"Y03296",2018-09-01,3,88,0,0,0,0
"Y03296",2018-10-01,3,88,0,0,0,0
"Y03296",2018-11-01,3,88,0,0,0,0
"Y03317",2018-01-01,1,25,0,0,0,0
"Y03317",2018-02-01,1,28,0,0,0,0
"Y03317",2018-03-01,2,50,0,0,0,0
"Y03317",2018-05-01,4,108,0,0,0,0
"Y03317",2018-06-01,3,76,0,0,0,0
"Y03317",2018-08-01,4,96,0,0,0,0
"Y03317",2018-09-01,3,54,0,0,0,0
"Y03317",2018-10-01,6,154,0,0,0,0
"Y03317",2018-11-01,8,334,1,28,0.125,0.0838323353293413
"Y03362",2018-01-01,1,40,0,0,0,0
"Y03362",2018-02-01,2,64,0,0,0,0
"Y03362",2018-03-01,1,40,0,0,0,0
"Y03362",2018-05-01,2,48,0,0,0,0
"Y03362",2018-06-01,1,20,0,0,0,0
"Y03366",2018-01-01,6,160,0,0,0,0
"Y03366",2018-02-01,7,190,0,0,0,0
"Y03366",2018-03-01,4,130,0,0,0,0
"Y03366",2018-04-01,9,226,0,0,0,0
"Y03366",2018-05-01,4,118,0,0,0,0
"Y03366",2018-06-01,9,250,0,0,0,0
"Y03366",2018-08-01,4,82,0,0,0,0
"Y03366",2018-09-01,6,160,0,0,0,0
"Y03366",2018-10-01,5,113,0,0,0,0
"Y03366",2018-11-01,7,160,0,0,0,0
"Y03374",2018-01-01,1,4,0,0,0,0
"Y03395",2018-01-01,8,278,0,0,0,0
"Y03395",2018-02-01,1,40,0,0,0,0
"Y03395",2018-04-01,1,36,0,0,0,0
"Y03395",2018-05-01,1,28,0,0,0,0
"Y03402",2018-01-01,16,370,0,0,0,0
"Y03402",2018-02-01,10,170,0,0,0,0
"Y03402",2018-03-01,12,199,1,4,0.0833333333333333,0.0201005025125628
"Y03402",2018-04-01,12,212,1,2,0.0833333333333333,0.00943396226415094
"Y03402",2018-05-01,8,114,1,6,0.125,0.0526315789473684
"Y03402",2018-06-01,11,211,0,0,0,0
"Y03402",2018-08-01,10,226,0,0,0,0
"Y03402",2018-09-01,10,181,2,8,0.2,0.0441988950276243
"Y03402",2018-10-01,13,201,2,8,0.153846153846154,0.0398009950248756
"Y03402",2018-11-01,10,188,1,4,0.1,0.0212765957446809
"Y03432",2018-09-01,1,6,0,0,0,0
"Y03441",2018-02-01,1,48,0,0,0,0
"Y03441",2018-03-01,1,16,0,0,0,0
"Y03441",2018-04-01,2,64,0,0,0,0
"Y03441",2018-05-01,1,16,0,0,0,0
"Y03441",2018-06-01,1,48,0,0,0,0
"Y03441",2018-08-01,2,64,0,0,0,0
"Y03441",2018-09-01,2,68,0,0,0,0
"Y03441",2018-10-01,3,52,0,0,0,0
"Y03441",2018-11-01,2,68,0,0,0,0
"Y03458",2018-11-01,1,16,0,0,0,0
"Y03466",2018-05-01,1,6,0,0,0,0
"Y03474",2018-01-01,1,84,0,0,0,0
"Y03474",2018-02-01,1,28,0,0,0,0
"Y03474",2018-03-01,1,48,0,0,0,0
"Y03474",2018-04-01,1,48,0,0,0,0
"Y03474",2018-05-01,1,56,0,0,0,0
"Y03474",2018-06-01,1,24,0,0,0,0
"Y03474",2018-08-01,1,22,1,22,1,1
"Y03474",2018-09-01,2,92,0,0,0,0
"Y03474",2018-10-01,3,108,1,16,0.333333333333333,0.148148148148148
"Y03474",2018-11-01,4,124,0,0,0,0
"Y03492",2018-05-01,1,4,0,0,0,0
"Y03500",2018-02-01,1,16,0,0,0,0
"Y03500",2018-03-01,4,164,0,0,0,0
"Y03500",2018-04-01,4,104,1,4,0.25,0.0384615384615385
"Y03500",2018-05-01,3,60,0,0,0,0
"Y03500",2018-06-01,4,208,0,0,0,0
"Y03500",2018-09-01,4,140,0,0,0,0
"Y03500",2018-11-01,1,48,0,0,0,0
"Y03504",2018-04-01,1,32,0,0,0,0
"Y03521",2018-01-01,3,82,0,0,0,0
"Y03521",2018-02-01,2,50,0,0,0,0
"Y03521",2018-03-01,1,48,0,0,0,0
"Y03521",2018-04-01,3,124,0,0,0,0
"Y03521",2018-05-01,3,70,0,0,0,0
"Y03521",2018-06-01,3,72,0,0,0,0
"Y03521",2018-08-01,3,112,0,0,0,0
"Y03521",2018-09-01,3,72,0,0,0,0
"Y03521",2018-11-01,1,40,0,0,0,0
"Y03587",2018-01-01,12,236,3,16,0.25,0.0677966101694915
"Y03587",2018-02-01,12,268,2,12,0.166666666666667,0.0447761194029851
"Y03587",2018-03-01,14,280,3,20,0.214285714285714,0.0714285714285714
"Y03587",2018-04-01,15,272,5,28,0.333333333333333,0.102941176470588
"Y03587",2018-05-01,15,316,3,20,0.2,0.0632911392405063
"Y03587",2018-06-01,19,376,5,28,0.263157894736842,0.074468085106383
"Y03587",2018-08-01,19,428,4,24,0.210526315789474,0.0560747663551402
"Y03587",2018-09-01,18,360,4,24,0.222222222222222,0.0666666666666667
"Y03587",2018-10-01,17,404,2,12,0.117647058823529,0.0297029702970297
"Y03587",2018-11-01,21,432,5,28,0.238095238095238,0.0648148148148148
"Y03595",2018-01-01,24,568,0,0,0,0
"Y03595",2018-02-01,15,348,0,0,0,0
"Y03595",2018-03-01,21,516,0,0,0,0
"Y03595",2018-04-01,15,328,0,0,0,0
"Y03595",2018-05-01,21,568,0,0,0,0
"Y03595",2018-06-01,20,440,0,0,0,0
"Y03595",2018-08-01,24,576,0,0,0,0
"Y03595",2018-09-01,22,482,0,0,0,0
"Y03595",2018-10-01,26,618,0,0,0,0
"Y03595",2018-11-01,26,632,0,0,0,0
"Y03597",2018-01-01,2,44,0,0,0,0
"Y03597",2018-02-01,4,108,0,0,0,0
"Y03597",2018-03-01,1,12,0,0,0,0
"Y03597",2018-04-01,3,76,0,0,0,0
"Y03597",2018-05-01,1,12,0,0,0,0
"Y03597",2018-06-01,3,96,0,0,0,0
"Y03597",2018-08-01,2,24,0,0,0,0
"Y03597",2018-09-01,4,104,0,0,0,0
"Y03597",2018-10-01,4,100,0,0,0,0
"Y03597",2018-11-01,2,64,0,0,0,0
"Y03602",2018-01-01,18,472,0,0,0,0
"Y03602",2018-02-01,14,358,0,0,0,0
"Y03602",2018-03-01,15,348,0,0,0,0
"Y03602",2018-04-01,17,424,0,0,0,0
"Y03602",2018-05-01,19,500,0,0,0,0
"Y03602",2018-06-01,14,340,0,0,0,0
"Y03602",2018-08-01,18,452,0,0,0,0
"Y03602",2018-09-01,16,380,0,0,0,0
"Y03602",2018-10-01,19,480,0,0,0,0
"Y03602",2018-11-01,21,552,0,0,0,0
"Y03640",2018-10-01,1,28,0,0,0,0
"Y03656",2018-01-01,7,260,0,0,0,0
"Y03656",2018-02-01,6,180,0,0,0,0
"Y03656",2018-03-01,8,320,0,0,0,0
"Y03656",2018-04-01,9,296,0,0,0,0
"Y03656",2018-05-01,5,160,0,0,0,0
"Y03656",2018-06-01,10,368,0,0,0,0
"Y03656",2018-08-01,15,516,0,0,0,0
"Y03656",2018-09-01,11,368,0,0,0,0
"Y03656",2018-10-01,10,384,0,0,0,0
"Y03656",2018-11-01,9,288,0,0,0,0
"Y03661",2018-01-01,14,348,1,4,0.0714285714285714,0.0114942528735632
"Y03661",2018-02-01,10,218,1,4,0.1,0.018348623853211
"Y03661",2018-03-01,20,554,1,4,0.05,0.0072202166064982
"Y03661",2018-04-01,12,350,1,4,0.0833333333333333,0.0114285714285714
"Y03661",2018-05-01,20,528,2,40,0.1,0.0757575757575758
"Y03661",2018-06-01,19,482,1,4,0.0526315789473684,0.00829875518672199
"Y03661",2018-08-01,17,462,0,0,0,0
"Y03661",2018-09-01,17,362,1,4,0.0588235294117647,0.0110497237569061
"Y03661",2018-10-01,15,378,0,0,0,0
"Y03661",2018-11-01,17,522,0,0,0,0
"Y03662",2018-04-01,1,4,0,0,0,0
"Y03662",2018-06-01,1,6,0,0,0,0
"Y03662",2018-10-01,1,6,0,0,0,0
"Y03663",2018-01-01,19,420,0,0,0,0
"Y03663",2018-02-01,16,364,0,0,0,0
"Y03663",2018-03-01,20,428,0,0,0,0
"Y03663",2018-04-01,15,372,0,0,0,0
"Y03663",2018-05-01,12,308,0,0,0,0
"Y03663",2018-06-01,13,316,0,0,0,0
"Y03663",2018-08-01,11,248,0,0,0,0
"Y03663",2018-09-01,11,168,0,0,0,0
"Y03663",2018-10-01,8,190,0,0,0,0
"Y03663",2018-11-01,8,198,0,0,0,0
"Y03664",2018-01-01,3,64,0,0,0,0
"Y03664",2018-02-01,7,148,0,0,0,0
"Y03664",2018-03-01,7,144,1,16,0.142857142857143,0.111111111111111
"Y03664",2018-04-01,6,144,0,0,0,0
"Y03664",2018-05-01,8,184,1,16,0.125,0.0869565217391304
"Y03664",2018-06-01,3,84,0,0,0,0
"Y03664",2018-08-01,7,172,0,0,0,0
"Y03664",2018-09-01,7,152,2,32,0.285714285714286,0.210526315789474
"Y03664",2018-10-01,10,228,1,16,0.1,0.0701754385964912
"Y03664",2018-11-01,7,140,1,16,0.142857142857143,0.114285714285714
"Y03671",2018-01-01,1,24,0,0,0,0
"Y03671",2018-03-01,1,24,0,0,0,0
"Y03734",2018-04-01,1,4,0,0,0,0
"Y03747",2018-06-01,1,10,0,0,0,0
"Y03755",2018-01-01,2,56,0,0,0,0
"Y03755",2018-02-01,3,60,0,0,0,0
"Y03755",2018-03-01,1,24,0,0,0,0
"Y03755",2018-04-01,1,12,0,0,0,0
"Y03755",2018-05-01,3,48,0,0,0,0
"Y03755",2018-06-01,7,88,0,0,0,0
"Y03755",2018-08-01,7,92,0,0,0,0
"Y03755",2018-09-01,10,132,0,0,0,0
"Y03755",2018-10-01,8,100,0,0,0,0
"Y03755",2018-11-01,11,116,0,0,0,0
"Y03762",2018-02-01,1,80,0,0,0,0
"Y03773",2018-01-01,1,7,0,0,0,0
"Y03776",2018-03-01,1,10,0,0,0,0
"Y03776",2018-04-01,1,8,0,0,0,0
"Y03776",2018-06-01,1,5,0,0,0,0
"Y03776",2018-08-01,1,4,0,0,0,0
"Y03776",2018-10-01,1,10,0,0,0,0
"Y03787",2018-06-01,1,6,0,0,0,0
"Y03788",2018-01-01,28,636,0,0,0,0
"Y03788",2018-02-01,22,467,0,0,0,0
"Y03788",2018-03-01,26,544,1,16,0.0384615384615385,0.0294117647058824
"Y03788",2018-04-01,32,730,2,32,0.0625,0.0438356164383562
"Y03788",2018-05-01,39,880,0,0,0,0
"Y03788",2018-06-01,34,698,2,32,0.0588235294117647,0.0458452722063037
"Y03788",2018-08-01,35,708,0,0,0,0
"Y03788",2018-09-01,31,632,1,16,0.032258064516129,0.0253164556962025
"Y03788",2018-10-01,38,810,0,0,0,0
"Y03788",2018-11-01,39,854,2,32,0.0512820512820513,0.0374707259953162
"Y03789",2018-05-01,1,28,0,0,0,0
"Y03789",2018-11-01,2,48,1,12,0.5,0.25
"Y03798",2018-04-01,1,24,0,0,0,0
"Y03922",2018-05-01,1,10,1,10,1,1
"Y03940",2018-08-01,1,12,0,0,0,0
"Y03946",2018-01-01,1,4,0,0,0,0
"Y03947",2018-11-01,1,8,0,0,0,0
"Y03948",2018-09-01,1,12,0,0,0,0
"Y03949",2018-10-01,2,26,0,0,0,0
"Y03949",2018-11-01,2,12,0,0,0,0
"Y03955",2018-02-01,2,31,0,0,0,0
"Y03955",2018-06-01,1,3,0,0,0,0
"Y03955",2018-10-01,1,7,0,0,0,0
"Y03970",2018-01-01,2,64,0,0,0,0
"Y03970",2018-02-01,1,24,0,0,0,0
"Y03970",2018-03-01,2,64,0,0,0,0
"Y03978",2018-01-01,5,144,0,0,0,0
"Y03978",2018-02-01,7,150,1,4,0.142857142857143,0.0266666666666667
"Y03978",2018-03-01,5,148,0,0,0,0
"Y03978",2018-04-01,5,102,0,0,0,0
"Y03978",2018-05-01,1,6,0,0,0,0
"Y03978",2018-06-01,8,284,0,0,0,0
"Y03978",2018-08-01,8,212,0,0,0,0
"Y03978",2018-09-01,6,224,0,0,0,0
"Y03978",2018-10-01,13,320,0,0,0,0
"Y03978",2018-11-01,9,159,0,0,0,0
"Y04018",2018-06-01,2,110,0,0,0,0
"Y04169",2018-01-01,1,8,0,0,0,0
"Y04190",2018-04-01,1,32,0,0,0,0
"Y04225",2018-01-01,2,28,0,0,0,0
